"Every evening a child can look into the night sky and see that the moon isA. gone
B. breaking
C. falling
D. moving upwards
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",D,"

Answer: D
Confidence: 83%

Answer: D
Confidence: 83%

The moon appears to move upwards in the sky each night because
A. the Earth is spinning",D,83,84,"{'': 75.11747479438782, 'An': 72.18969464302063, 'swer': 99.25413131713867, ':': 99.99972581863403, 'D': 84.19740796089172, 'Conf': 99.84850287437439, 'idence': 99.99867677688599, '8': 29.230201244354248, '3': 69.66678500175476, '%': 99.99744892120361, 'The': 13.713181018829346, 'moon': 32.40810930728912, 'appears': 51.30218267440796, 'to': 98.96654486656189, 'move': 82.43980407714844, 'up': 53.5911500453949, 'wards': 89.56506848335266, 'in': 56.36810064315796, 'the': 59.903377294540405, 'sky': 60.01676321029663, 'each': 49.89551603794098, 'night': 79.30731773376465, 'because': 81.76312446594238, 'A': 99.98936653137207, '.': 99.99996423721313, 'Earth': 65.19320011138916, 'is': 37.42650747299194, 'spinning': 33.84577929973602}"
"When it's flying, a plane has no friction with theA. wings
B. ground
C. air
D. clouds
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",B,"

Answer: C
Confidence: 83%

Answer: C
Confidence: 83%

What is the term for the force that acts on a body when it moves through a medium?
",C,83,69,"{'': 99.97134804725647, 'An': 63.300758600234985, 'swer': 99.7048556804657, ':': 99.99994039535522, 'C': 69.02042627334595, 'Conf': 99.94956254959106, 'idence': 99.9987244606018, '8': 24.25822913646698, '3': 60.07587909698486, '%': 99.99639987945557, 'What': 12.629489600658417, 'is': 46.83898687362671, 'the': 53.99499535560608, 'term': 46.79332375526428, 'for': 98.00072312355042, 'force': 14.238554239273071, 'that': 74.0078866481781, 'acts': 49.74660575389862, 'on': 58.02447199821472, 'a': 89.7270917892456, 'body': 57.42661952972412, 'when': 47.85396158695221, 'it': 55.30702471733093, 'moves': 83.86719226837158, 'through': 74.77713823318481, 'medium': 67.66362190246582, '?': 59.720927476882935}"
"To grow plants requireA. acid rain
B. pesticides
C. shafts of sunlight
D. moonbeam rays
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",C,"

Answer: C
Confidence: 83%

Answer: C
Confidence: 83%

The sun is the only source of energy for plants. Plants use the energy from the sun to",C,83,91,"{'': 99.61269497871399, 'An': 59.858447313308716, 'swer': 99.49125051498413, ':': 99.9995470046997, 'C': 90.94458818435669, 'Conf': 99.8866081237793, 'idence': 99.99784231185913, '8': 30.177125334739685, '3': 69.32318210601807, '%': 99.9948263168335, 'The': 11.328162997961044, 'sun': 94.88717317581177, 'is': 39.78348970413208, 'the': 77.04699039459229, 'only': 34.17292237281799, 'source': 64.52049612998962, 'of': 97.84618616104126, 'energy': 68.63459944725037, 'for': 49.907296895980835, 'plants': 53.47632169723511, '.': 45.486634969711304, 'Pl': 26.180213689804077, 'ants': 99.96873140335083, 'use': 59.49294567108154, 'from': 80.838143825531, 'to': 83.89868140220642}"
"What is the best way to guess a babies eye color?A. The surroundings they are born in.
B. Their parents usual diet.
C. Just take a random guess.
D. The genealogy records of their family.
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",D,"

Answer: D
Confidence: 83%

Answer: D
Confidence: 83%

Answer: D
Confidence: 83%

Answer: D
Conf",D,83,83,"{'': 99.99964237213135, 'An': 99.89132881164551, 'swer': 99.99991655349731, ':': 99.99957084655762, 'D': 82.65586495399475, 'Conf': 99.99656677246094, 'idence': 99.99771118164062, '8': 62.9990816116333, '3': 86.52740716934204, '%': 99.99833106994629}"
"What animal eats plants?A. eagles
B. robins
C. owls
D. leopards
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",B,"

Answer: D
Confidence: 83%

What is the term for a group of animals that live together?
A. habitat
B. community
C. population
D. herd
Please answer the",D,83,100,"{'': 99.93959665298462, 'An': 99.99960660934448, 'swer': 99.99996423721313, ':': 100.0, 'D': 99.9990701675415, 'Conf': 99.99291896820068, 'idence': 99.99923706054688, '8': 14.05978798866272, '3': 11.201363801956177, '%': 99.99988079071045, 'What': 26.941990852355957, 'is': 29.27004098892212, 'the': 100.0, 'term': 20.316509902477264, 'for': 98.77958297729492, 'a': 38.217589259147644, 'group': 14.85586166381836, 'of': 98.74207377433777, 'animals': 41.75155162811279, 'that': 63.94460201263428, 'live': 67.35607981681824, 'together': 64.85815048217773, '?': 77.7730405330658, 'A': 99.99843835830688, '.': 99.99996423721313, 'habitat': 10.899944603443146, 'B': 99.99785423278809, 'community': 27.83503532409668, 'C': 99.99864101409912, 'population': 33.513376116752625, 'her': 38.00028860569, 'd': 99.96991157531738, 'Please': 99.99674558639526, 'answer': 99.99964237213135}"
"Which of these is a hypothesis?A. The ice caps will completely melt if global warming continues
B. The earth is round
C. The earth revolves around the sun
D. Gravity causes objects to fall
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",A,"

Answer: A
Confidence: 83%

Answer: A
Confidence: 83%

Hypotheses are specific predictions that can be tested with an experiment.

Answer:",A,83,89,"{'': 60.62968969345093, 'An': 60.017067193984985, 'swer': 99.64338541030884, ':': 99.9908447265625, 'A': 89.43336606025696, 'Conf': 99.979168176651, 'idence': 99.99924898147583, '8': 48.65041971206665, '3': 82.853102684021, '%': 99.997878074646, 'H': 17.63908863067627, 'yp': 99.4743824005127, 'othes': 99.89569187164307, 'es': 87.20818161964417, 'are': 73.39065670967102, 'specific': 16.17584526538849, 'predictions': 51.48422718048096, 'that': 32.77982771396637, 'can': 67.98640489578247, 'be': 99.53415393829346, 'tested': 88.11678886413574, 'with': 30.022162199020386, 'an': 44.48189735412598, 'experiment': 99.70290064811707, '.': 82.33810067176819}"
"What explains the characteristic lunar formations?A. remains of ancient ponds
B. many collisions that have occured
C. volcanic explosions over millions of years
D. sink holes due to the moons porous nature
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",B,"

Answer: B
Confidence: 83%

Answer: B
Confidence: 83%

What is the term for the process by which the Moon was formed?
A. accretion",B,83,78,"{'': 99.98180270195007, 'An': 38.19968402385712, 'swer': 99.22242164611816, ':': 99.99902248382568, 'B': 78.42792868614197, 'Conf': 99.68461394309998, 'idence': 99.99799728393555, '8': 35.304221510887146, '3': 72.86328077316284, '%': 99.99794960021973, 'What': 19.762244820594788, 'is': 32.202574610710144, 'the': 17.13435649871826, 'term': 17.23056733608246, 'for': 96.27148509025574, 'process': 8.809468150138855, 'by': 53.653186559677124, 'which': 99.97630715370178, 'Moon': 21.037860214710236, 'was': 22.49915450811386, 'formed': 25.5258709192276, '?': 58.65119695663452, 'A': 99.99775886535645, '.': 99.99998807907104, 'acc': 37.91338801383972, 'ret': 99.97707009315491, 'ion': 99.92372989654541}"
"Tadpoles start their lives asA. Water animals
B. Frogs
C. Ants
D. College Students
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",A,"

Answer: A
Confidence: 83%

Answer: A
Confidence: 83%

This question refers to the following information.
""The frogs were now beginning to show signs of",A,83,83,"{'': 99.9567449092865, 'An': 72.29682207107544, 'swer': 99.86757636070251, ':': 99.99980926513672, 'A': 82.573801279068, 'Conf': 99.9711811542511, 'idence': 99.9990463256836, '8': 35.890838503837585, '3': 78.951096534729, '%': 99.99728202819824, 'This': 12.51898854970932, 'question': 87.7718448638916, 'refers': 99.34419393539429, 'to': 99.82154369354248, 'the': 99.97313618659973, 'following': 99.95014667510986, 'information': 99.97774958610535, '.': 99.95471835136414, '""': 37.630218267440796, 'The': 15.737693011760712, 'fro': 18.838202953338623, 'gs': 63.51571083068848, 'were': 41.492486000061035, 'now': 12.22250610589981, 'beginning': 17.484836280345917, 'show': 16.22079610824585, 'signs': 61.23431921005249, 'of': 99.96021389961243}"
"If a person puts out four apples around their home on the same day, the molecules in which apple would be moving the most rapidly?A. the apple sitting on a sunny sidewalk
B. the apple in the freezer
C. the apple sitting on the shaded stoop
D. the apple in a closet
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",A,"

Answer: B
Confidence: 83%

Answer: B
Confidence: 83%

Answer: B
Confidence: 83%

Answer: B
Conf",B,83,82,"{'': 99.99936819076538, 'An': 99.93775486946106, 'swer': 99.99996423721313, ':': 99.99959468841553, 'B': 82.30457901954651, 'Conf': 99.99654293060303, 'idence': 99.99916553497314, '8': 61.327046155929565, '3': 83.22986960411072, '%': 99.99853372573853}"
"What is used for sensing visual things?A. nerves
B. tibia
C. nostril
D. cornea
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",D,"

Answer: D
Confidence: 83%

What is the term for the process of perceiving and interpreting sensory information?
A. Sensation
B. Perception
C. Res",D,83,100,"{'': 99.99312162399292, 'An': 99.99951124191284, 'swer': 99.99997615814209, ':': 100.0, 'D': 99.89014863967896, 'Conf': 99.99313354492188, 'idence': 99.99912977218628, '8': 14.24427330493927, '3': 11.17885336279869, '%': 99.99991655349731, 'What': 33.87217819690704, 'is': 55.2060604095459, 'the': 40.513038635253906, 'term': 25.99659562110901, 'for': 98.6484706401825, 'process': 8.583233505487442, 'of': 59.269535541534424, 'per': 10.278990119695663, 'ce': 99.9036431312561, 'iving': 99.99560117721558, 'and': 15.582732856273651, 'inter': 72.56366014480591, 'pre': 99.99514818191528, 'ting': 99.99945163726807, 'sens': 63.76844644546509, 'ory': 99.53446984291077, 'information': 56.28001093864441, '?': 61.92604303359985, 'A': 99.99899864196777, '.': 99.99988079071045, 'S': 13.782121241092682, 'ens': 84.40992832183838, 'ation': 94.41989660263062, 'B': 99.99961853027344, 'Per': 85.11935472488403, 'ception': 99.55239295959473, 'C': 99.99943971633911, 'Res': 24.051569402217865}"
"They studied the soil by usingA. plants
B. a telescope
C. roots
D. a microscope
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",D,"

Answer: D
Confidence: 83%

Answer: D
Confidence: 83%

The microscope was invented in the
A. 1600s
B. ",D,83,77,"{'': 99.93036985397339, 'An': 49.4155615568161, 'swer': 99.23639297485352, ':': 99.99923706054688, 'D': 77.19026207923889, 'Conf': 99.83749389648438, 'idence': 99.99803304672241, '8': 41.04215204715729, '3': 79.26326394081116, '%': 99.99721050262451, 'The': 12.96377032995224, 'micro': 51.97598934173584, 'scope': 98.23734760284424, 'was': 60.153043270111084, 'invented': 79.84224557876587, 'in': 84.63806509971619, 'the': 71.51037454605103, 'A': 99.87449645996094, '.': 99.99998807907104, '1': 99.40155744552612, '6': 40.04792869091034, '0': 99.99953508377075, 's': 98.59281778335571, 'B': 99.99960660934448}"
"Bill's arm got cold when he put it inside theA. refrigerator
B. room
C. jacket
D. oven
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",A,"

Answer: A
Confidence: 83%

Answer: A
Confidence: 83%

What is the reason Bill's arm got cold when he put it inside the refrigerator?
",A,83,73,"{'': 99.97453093528748, 'An': 74.5554268360138, 'swer': 99.86740350723267, ':': 99.9998688697815, 'A': 72.86455631256104, 'Conf': 99.97039437294006, 'idence': 99.99923706054688, '8': 33.969056606292725, '3': 76.50762796401978, '%': 99.99498128890991, 'What': 10.859743505716324, 'is': 19.59419846534729, 'the': 97.46091365814209, 'reason': 9.373129159212112, 'Bill': 60.620707273483276, ""'"": 41.237664222717285, 's': 99.98574256896973, 'arm': 99.43336248397827, 'got': 95.43864130973816, 'cold': 99.5760977268219, 'when': 54.81758713722229, 'he': 81.66090250015259, 'put': 98.10667037963867, 'it': 98.61311912536621, 'inside': 97.30302691459656, 'refriger': 83.41516256332397, 'ator': 99.98669624328613, '?': 93.74505877494812}"
"A recyclable material can beA. transformed
B. traded
C. thrown away
D. used more times
Please answer the question to the best of your ability with the corresponding letter representing your answer and provide your confidence in that answer as a whole number percentage.",D,"

Answer: D
Confidence: 83%

Answer: D
Confidence: 83%

What is the term for a material that can be used over and over again?
A. Rec",D,83,81,"{'': 99.97977614402771, 'An': 52.42050290107727, 'swer': 99.11562204360962, ':': 99.9998688697815, 'D': 80.98808526992798, 'Conf': 99.90628361701965, 'idence': 99.9987244606018, '8': 36.37842535972595, '3': 74.50570464134216, '%': 99.99741315841675, 'What': 17.58575737476349, 'is': 47.24617302417755, 'the': 70.83909511566162, 'term': 30.914026498794556, 'for': 96.7777669429779, 'a': 41.2873238325119, 'material': 19.52659785747528, 'that': 90.70647358894348, 'can': 66.04033708572388, 'be': 98.7481415271759, 'used': 49.48780834674835, 'over': 99.99125003814697, 'and': 99.60277080535889, 'again': 97.8291392326355, '?': 52.74718999862671, 'A': 99.99525547027588, '.': 100.0, 'Rec': 27.927589416503906}"
